NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,STDEV_NOISE,MAX_NOISE,RXPACC
1,7.61,743,1236,3770,3473,8435,72,1088,1025
0,1.59,751,8751,12775,9275,10258,68,1535,281
0,1.67,748,10850,16569,14134,10405,56,1383,262
1,5.98,749,8549,5095,3994,5046,160,2446,585
0,2.26,748,12159,11472,14582,9294,48,713,435
1,10.33,742,3917,3949,3354,1356,80,1191,960
0,4.57,748,17970,18537,11103,9400,48,715,501
1,6.9,745,8170,12422,7308,18385,52,795,562
0,4.27,746,8090,6313,4763,11110,44,1010,313
1,1.82,749,5529,12134,12625,10783,252,3852,1024
0,0.78,750,17976,16974,12480,9917,64,1698,264
0,3.69,744,19140,19858,13875,12673,56,1277,340
1,2.14,746,3196,3190,2144,10319,64,963,851
0,3.85,747,13693,18407,13611,7494,56,941,427
1,2.44,741,8703,4399,5557,12700,64,952,737
0,2.83,746,10563,17313,15361,12882,48,764,460
1,3.22,741,2258,3268,2023,10176,76,1141,1024
1,10.14,742,1008,1131,930,5530,72,1099,1024
1,4.58,747,6318,14252,16943,8657,64,958,653
1,6.59,748,4176,9323,8244,5473,80,1193,1024
0,1.37,746,16923,14319,9424,10166,44,1055,307
1,9.07,736,1382,1790,1843,4898,68,1013,1025
0,2.0,747,15684,13552,9360,16958,44,757,450
1,2.93,745,7067,17744,14719,6925,36,859,296
0,2.06,747,15060,17009,14739,8034,48,1246,260
0,3.24,747,6257,12631,17979,9610,52,1036,369
1,5.07,744,6970,5965,3493,2464,72,1064,1024
0,1.75,750,19427,1883,16456,17860,72,1438,385
0,3.22,747,9579,16042,14078,19558,60,904,548
0,0.56,743,19360,19322,13353,12385,48,1283,287
1,9.95,739,2171,2576,1615,4236,88,1312,1025
1,2.64,744,2198,13992,17046,17789,60,906,824
0,1.03,743,16390,7187,6634,9428,64,1581,261
0,3.5,744,5949,11612,11587,17392,104,1787,404
0,1.83,749,14869,13873,8285,10528,64,1696,277
0,2.62,745,7146,20293,15455,8189,40,878,364
1,5.0,746,6153,12660,11255,4115,80,1186,1024
0,2.85,746,17845,7026,6326,15324,44,708,485
1,3.3,748,11020,14361,9058,11560,60,891,630
0,2.53,746,8857,9698,5744,19255,60,951,492
0,5.04,751,4294,14182,16701,12997,72,1065,618
1,5.13,742,5954,6808,6503,2976,96,1424,1024
0,6.58,748,11862,6591,4636,8221,64,975,1024
0,2.4,749,9555,2147,3608,4930,44,1018,297
0,4.08,744,6364,17385,10808,21031,64,965,688
0,5.75,746,10727,16311,10455,17515,56,953,397
1,6.0,746,2888,5935,4365,3231,88,1332,1024
1,1.46,745,13224,5363,3140,8960,56,829,499
1,0.81,748,11117,2756,3678,9244,56,1439,262
1,5.58,748,8785,9069,6521,3936,84,1243,1024
1,6.62,750,16142,18587,15358,10229,64,961,791
0,4.76,748,4477,12576,12754,16400,60,900,496
0,1.38,744,17018,16237,9226,9885,80,1961,268
1,3.48,747,2113,5679,5570,15581,80,1197,1024
0,0.64,750,11541,17635,15671,11721,68,1725,264
0,3.25,744,1045,17696,16038,13180,48,725,485
1,5.34,735,910,1512,862,5010,72,1079,1024
1,1.67,748,13610,17744,12272,10325,148,2276,687
1,5.82,747,3620,8130,8840,2147,92,1388,1024
1,3.2,748,7231,3076,1985,8998,48,720,532
1,3.23,750,1820,7406,9311,2212,80,1196,1024
1,10.39,744,527,2431,1521,4996,80,1199,1024
1,8.39,744,6864,5932,5852,2370,76,1124,1024
1,2.76,740,435,1761,1338,6567,32,767,311
1,2.25,744,354,4964,4393,2360,76,1145,1024
1,7.09,747,9379,3983,2535,17653,52,782,469
0,1.2,751,17013,16662,15892,10349,60,1537,263
0,0.88,745,17861,17281,16953,10014,92,2428,266
0,0.89,748,17303,16411,16811,13565,64,1641,267
1,3.83,743,637,2966,2272,4272,88,1310,1024
1,6.41,747,6419,7492,4056,1974,116,1739,1024
1,4.5,746,2252,1900,1157,5482,40,922,286
1,7.44,747,1668,6110,4868,7940,80,1190,1024
1,3.95,750,7375,6592,4793,7151,84,1235,1024
1,3.23,745,5561,10829,10872,8469,60,919,1024
1,5.24,743,81,16778,14353,5571,64,953,618
1,6.45,744,2388,3330,3727,11921,60,908,597
1,4.99,746,6379,9746,6002,2095,68,1018,1024
1,3.42,746,2163,5312,4349,6099,84,1243,1024
0,2.95,746,9001,13090,13297,18046,60,896,654
1,6.72,744,4337,16250,13896,20869,56,833,620
0,3.2,749,5811,3596,2037,15713,56,992,413
0,2.65,748,17154,16974,14089,10635,124,3159,260
0,2.14,750,7715,16021,12038,10776,84,2043,259
1,5.76,747,101,19313,14684,13997,64,953,760
1,2.67,746,5711,2763,2516,8082,52,784,599
1,4.96,749,13987,18037,12318,7471,64,958,837
0,1.53,751,9742,17638,16321,9200,76,1937,265
1,4.12,746,1140,1015,641,9020,64,978,1024
0,0.61,747,7519,12492,8288,9923,44,1056,292
0,2.94,749,16032,18087,10918,7357,44,1156,278
0,4.18,749,7254,18751,17032,6910,40,1045,285
1,9.66,744,5546,10337,7640,14750,64,958,805
1,5.05,747,1354,4521,5386,6287,84,1250,1024
0,2.76,748,145,8095,16591,9949,52,779,448
1,2.97,745,3260,10655,8000,3701,68,1029,1024
0,2.73,751,11879,18620,12862,17490,56,947,438
0,5.6,750,4634,9165,12048,15100,88,1611,401
1,5.23,744,862,4096,3657,6679,68,1001,585
0,1.77,751,3613,16333,15560,11835,40,681,385
1,2.68,745,10212,2333,3338,8123,64,976,1024
1,3.53,748,141,10426,9900,7354,80,1199,1024
1,5.15,743,3311,3675,3942,18256,72,1061,767
1,1.26,744,13810,16737,14123,13782,40,604,547
1,2.81,749,7995,18768,14670,12440,68,1016,817
1,9.09,749,7778,10400,5956,8480,72,1081,1025
1,5.94,739,2233,3768,3113,4278,76,1125,1024
0,1.9,748,14144,19952,17261,10411,48,1232,300
0,2.88,745,4158,19876,20010,10809,80,1697,383
1,3.44,742,4105,3708,2981,5187,76,1136,1024
1,5.72,743,1947,7517,7558,1842,84,1258,1024
1,1.39,746,8339,7901,11148,10188,80,1177,881
0,0.55,745,10902,17529,13902,13018,116,3054,266
0,1.98,751,18676,17513,16300,11481,100,2543,284
1,0.94,745,19293,18829,10325,11060,56,1439,289
1,4.52,744,4562,3611,5104,2384,72,1085,1024
0,3.88,749,12731,18098,12142,11365,48,958,356
0,1.03,746,15320,18879,15232,11008,72,1780,294
0,1.63,749,18108,17625,10603,8992,56,1491,267
1,2.23,745,1647,3158,2909,10676,44,784,452
0,3.9,744,12221,14122,9977,19385,60,893,477
0,2.96,748,9188,4671,8185,15954,100,2160,342
0,1.27,748,5120,18824,17234,12544,160,4023,301
0,3.47,744,11127,19393,14385,7720,48,857,421
0,2.97,745,11497,9193,6124,9577,76,1612,348
1,3.12,740,1018,2151,1467,6491,76,1135,1024
1,3.84,736,3402,1002,1736,3049,72,1083,1024
1,5.57,745,10436,4752,3680,6089,64,968,803
0,1.77,749,8536,17816,10720,16302,96,1994,339
0,3.26,748,210,16080,16461,15576,84,1454,406
1,6.44,746,3487,3796,2769,25316,76,1149,1024
0,1.45,745,17666,17849,13850,9405,68,1728,265
1,2.73,745,1073,7257,4618,7915,80,1184,1024
0,1.69,744,14333,16810,10854,10647,52,1186,286
0,2.54,744,4369,16243,16671,7065,44,710,432
0,2.18,750,10119,17589,14946,15030,100,1989,368
0,4.81,744,11318,19252,14365,9762,84,1523,439
0,1.84,747,7685,18928,16231,9745,48,898,392
1,5.63,745,3553,3178,2037,6511,72,1088,1024
0,2.06,743,5671,5449,4627,7296,48,858,392
0,2.36,748,3335,12511,10728,12416,44,750,449
0,4.64,745,5408,9693,11863,14562,88,1540,421
1,2.77,750,4054,5532,3833,5550,48,807,398
1,3.08,749,7241,9459,6090,2857,80,1179,1024
1,2.42,745,7652,127,1111,7679,44,832,396
1,6.2,747,4161,18088,18028,12942,48,718,537
1,6.72,749,2964,10352,8377,17405,72,1090,747
0,6.12,747,10351,17534,12725,7027,72,1086,777
1,4.67,745,5743,1968,3638,1260,80,1184,1024
1,4.68,742,6019,3571,3677,3177,76,1142,1024
1,6.69,749,9477,6913,5873,14640,64,960,695
0,0.14,750,18083,18007,14287,11466,100,2605,268
0,3.9,750,11980,18280,16633,9443,48,862,406
1,4.86,748,4007,4943,4408,875,72,1078,992
1,6.56,738,1704,1898,1354,2694,92,1363,1024
0,3.34,746,11062,14163,9521,16625,64,1137,383
0,1.72,744,4902,14398,9658,12256,60,1477,299
0,0.51,750,10666,18756,14986,12191,92,2377,280
0,1.47,746,18432,17678,16502,12237,72,1851,277
0,0.92,749,15669,17634,15591,10270,44,1121,264
1,1.27,747,15565,18881,13486,9644,36,758,363
1,3.08,737,881,1409,1783,1490,80,1195,960
1,6.28,745,7403,4110,2579,13054,60,898,557
1,2.59,747,11409,9678,5823,10910,72,1077,954
0,4.74,746,7972,14541,16866,7349,48,854,389
1,9.5,735,1367,2015,1718,2167,84,1248,1024
1,5.59,748,8427,17496,12163,6221,56,941,431
1,3.28,749,14199,18464,12379,11660,56,841,566
1,2.33,744,4335,3791,2506,3974,84,1247,1024
1,3.57,744,8666,8061,5577,2890,84,1256,1024
0,5.07,744,9742,19029,12769,8090,68,1010,539
1,4.71,749,13710,12831,8250,8702,52,831,470
1,8.46,744,8739,3273,5639,11227,60,889,483
0,3.01,750,4152,1935,5336,10456,76,1724,302
1,1.3,749,4620,6772,4440,6721,52,778,638
1,7.31,747,2687,10342,10758,2947,76,1138,1024
0,2.45,742,5672,5535,3693,10439,48,963,383
1,8.51,748,5820,7341,6184,11721,72,1085,1025
0,1.93,746,14252,18197,10990,7397,40,910,310
1,1.42,746,15962,7068,8490,11610,40,761,388
0,3.75,748,3155,20014,19956,13957,80,1363,486
0,0.5,748,17677,17829,16101,9004,56,1436,266
0,2.8,747,7808,17047,14387,16065,104,1768,425
0,2.62,745,9145,17886,15503,9196,68,1702,279
1,4.4,739,3190,2237,1608,2011,72,1090,1024
1,6.25,747,5889,12602,12630,6171,160,2412,1024
1,4.65,746,4841,8565,6594,20681,80,1176,1024
0,3.33,745,11650,14667,14315,11129,60,1255,310
1,4.39,741,1168,2404,1781,4118,72,1084,1024
1,3.67,746,2771,10871,13558,6402,104,1548,1024
1,1.02,744,15408,18726,12949,11444,76,1938,287
1,6.21,741,4116,5409,2963,4262,72,1073,1024
0,5.59,745,2687,9309,9426,14303,92,1390,464
0,1.35,747,7566,8904,12981,15048,96,1915,337
0,4.35,747,11651,13498,8536,24893,104,1575,606
1,6.07,745,4119,6604,6347,1539,76,1136,1024
0,1.32,745,9214,14257,9389,12039,36,795,332
1,1.21,747,9269,8327,8463,7601,116,1790,556
0,2.46,745,9523,19471,16216,16073,104,2153,363
1,3.42,747,6040,9077,8401,6384,80,1189,1017
0,2.6,744,8098,11432,7097,11882,48,814,393
0,4.14,744,12300,7630,5162,6576,44,921,329
0,3.48,743,11458,9329,5963,15589,52,773,442
1,3.31,746,4175,1105,2218,7402,72,1078,1024
1,9.79,729,2029,1769,1473,2972,92,1369,1024
0,1.84,744,7114,15591,16127,13922,52,875,479
1,4.19,737,1573,2434,1546,1618,84,1273,1024
0,4.44,749,4744,14158,12808,21800,68,1017,913
1,2.55,741,1893,1928,1442,925,64,979,1024
1,1.75,747,8749,6969,4572,8553,52,784,632
0,1.59,744,7166,16673,14532,20647,124,1848,437
1,6.19,743,6377,4434,6117,9750,68,1035,873
0,0.96,749,17833,17514,12063,11000,56,1437,268
0,2.98,750,14169,18252,12998,6479,40,1045,282
0,3.43,750,11496,19131,13569,6598,40,832,355
0,6.41,746,9125,12054,17933,17190,100,1507,505
0,2.03,747,9113,9147,9229,8659,72,1860,269
0,1.46,751,18452,18914,15064,9371,56,1489,277
1,5.1,751,14277,18560,15957,8155,44,882,384
0,3.1,747,10831,12837,11347,13797,60,891,572
1,9.22,727,1112,1289,1535,4816,68,1026,1025
0,2.07,747,13255,16098,12244,13225,68,1547,313
0,5.83,745,8941,10769,8124,17547,92,1409,485
1,6.99,747,6368,16140,13519,8635,200,3055,1024
0,0.77,748,18845,20037,16457,13661,144,3848,296
0,1.63,746,1817,5020,5402,11776,76,2040,266
0,3.81,748,4187,17834,15995,8127,60,1480,282
1,4.36,743,1358,3389,2696,10279,64,961,829
1,6.51,746,3682,11700,16044,28488,72,1074,816
0,1.5,746,9194,16697,11759,17694,100,1700,432
0,1.57,747,19220,19071,12607,11695,40,1073,284
0,2.42,748,9812,10832,8907,9440,52,1299,275
0,0.9,744,13703,5151,3798,14907,68,1596,323
1,1.57,744,12898,17588,10613,10065,44,746,423
0,0.99,745,4624,11914,8956,12444,120,3081,286
0,0.79,745,3761,19184,16966,9612,52,1391,277
0,1.31,750,5142,16240,19172,15793,88,1870,367
1,9.37,735,558,2638,2728,2483,80,1197,993
1,3.63,737,2084,1589,921,2217,80,1189,1024
1,4.91,746,13640,19810,13166,8350,84,1524,445
0,4.5,743,8823,3991,2914,11116,52,982,385
0,2.55,749,146,14222,15074,11043,40,1007,282
1,8.82,738,1807,3167,4371,4956,76,1130,1024
1,4.07,738,3097,3742,2770,3173,76,1128,1024
0,6.17,745,3642,15972,12635,5361,72,1086,1024
1,6.31,748,2742,12252,9338,4786,168,2550,1024
0,2.06,744,15608,17227,10446,18604,168,3317,352
0,3.75,748,9090,18050,12773,10225,64,1654,274
1,5.18,743,2678,4823,4884,10025,60,900,628
0,4.9,750,16185,11335,8342,14817,104,1866,426
0,1.66,747,4057,2053,1369,9537,32,833,262
0,6.09,742,3748,10366,8559,13520,112,1711,538
1,5.77,748,14081,16001,20100,28761,56,838,735
0,1.05,744,13023,20188,18045,11130,84,2160,309
1,9.92,744,3459,5256,3782,3030,76,1127,1024
0,4.58,750,15518,17629,11810,15655,108,1738,450
0,1.68,750,11968,4224,4819,12209,48,1097,314
0,0.77,748,6003,14434,17912,11890,40,873,346
1,5.74,736,818,1018,792,1659,68,1014,1024
0,1.03,751,15966,18073,16479,8742,56,1499,265
1,5.36,750,10936,6801,8913,8062,72,1082,817
0,3.84,744,10896,3319,7764,9546,60,1013,425
0,2.74,748,13300,18154,13792,7615,28,623,322
0,3.35,750,12570,12437,11264,11795,64,963,647
0,2.76,748,9439,19504,12320,10796,44,1005,334
0,3.92,745,7660,17947,17489,6867,44,922,333
1,2.38,743,7872,14912,12899,7426,68,1027,1024
1,5.46,745,3910,6669,7135,4660,228,3550,1024
0,4.74,751,12547,20225,14958,8916,76,1537,402
1,6.29,747,6774,11990,9508,6800,76,1131,1024
0,1.97,746,19031,19651,13709,10527,92,2449,286
1,2.67,745,3204,3280,4207,5020,68,1030,1024
1,2.98,745,5465,16516,15298,7200,68,1029,940
0,2.73,746,5113,9596,9284,14777,92,1665,415
1,4.01,742,1491,2023,2267,2342,84,1250,1024
0,1.5,750,17730,18399,14728,10626,52,1239,296
0,5.84,744,4334,4695,4348,9010,68,1016,947
1,1.86,735,1409,1843,1369,1224,72,1086,992
1,6.8,743,2646,2215,1915,464,84,1243,928
0,0.97,746,18469,18404,12438,9951,52,1396,268
0,1.54,749,11631,19673,16196,13674,48,904,424
1,5.55,743,7378,12993,10396,3914,72,1088,1024
1,1.0,744,2094,17737,17257,7965,60,943,444
0,1.38,750,12576,16565,15561,9188,40,1003,264
1,9.11,741,2303,299,1597,4970,76,1131,1025
0,2.94,750,7146,8176,6789,9223,60,909,601
1,5.39,744,2458,7906,8903,1580,80,1192,1024
1,7.22,737,885,2541,3248,1056,124,1876,1025
0,1.42,746,2182,18459,18070,13117,36,837,320
1,6.12,742,641,2239,1437,21393,72,1094,916
1,4.2,739,3237,1798,2143,3384,68,1013,1024
0,2.09,747,17751,15395,8606,8038,60,1490,280
0,1.97,750,17941,18561,12713,11363,44,796,414
0,7.68,745,3909,4190,4601,4247,76,1130,1024
0,2.81,746,15011,18600,10383,8956,44,1096,292
1,5.82,741,10748,1008,4359,19450,56,851,579
1,1.52,746,8471,16235,13989,18227,60,874,544
0,2.76,745,17577,19552,12920,10605,44,799,431
0,1.12,748,9269,17274,10972,9837,60,1484,277
0,4.44,744,16109,18105,11893,13806,80,1199,1024
1,5.66,744,2549,2725,3342,3413,68,1026,1024
0,4.83,750,4939,18272,15770,8391,84,1518,399
0,2.27,744,6071,16551,11490,12995,92,2008,298
1,9.1,727,1251,921,1730,2964,76,1137,1024
1,3.31,747,7019,13466,11947,10292,84,1255,841
1,7.86,740,1800,4389,4303,6488,80,1198,1025
1,2.33,747,2756,4370,2525,11872,48,730,771
1,5.33,746,793,3150,3465,13828,60,912,771
1,2.72,747,4640,1471,1468,11472,64,968,914
1,6.64,746,7972,18113,14315,15254,56,884,459
0,0.75,745,18127,18039,15390,11239,76,1999,274
1,3.25,750,9351,18216,14537,6006,92,1780,385
1,9.68,722,1995,993,2089,1523,76,1145,1025
1,6.39,746,7277,9263,5599,16658,68,1030,853
0,2.95,749,12814,18433,12897,7157,36,830,318
0,1.24,746,17268,17064,14522,8904,108,2742,260
1,8.58,748,5691,6219,4430,7318,84,1251,1024
0,0.87,750,19136,19181,12151,12572,68,1747,287
0,1.57,748,14988,7845,6762,13786,68,1429,323
0,6.05,747,1684,8240,8255,17158,104,1597,548
1,1.18,748,11273,18019,16105,9994,40,1041,278
0,0.71,743,3565,3608,2526,379,36,521,133
1,3.86,744,7149,11910,12073,28648,68,1029,1024
0,2.49,744,4256,17609,14856,6655,40,833,341
0,3.97,744,14089,2556,5374,6209,52,1293,283
1,2.58,717,665,1106,1085,76,56,827,448
1,7.15,742,4959,6984,4157,2671,72,1070,1024
0,4.88,745,9708,18735,14047,6861,40,916,332
1,1.02,748,11375,16390,13894,13196,76,1734,300
0,0.67,750,17152,17634,15476,11659,76,1938,268
1,7.03,748,5760,8477,5067,9195,72,1091,1024
0,0.67,750,16890,1486,5555,10668,144,3653,279
1,6.17,744,95,17602,12613,7778,64,943,754
1,3.19,743,2471,6317,5251,5638,80,1206,1024
0,1.57,750,1513,19290,17916,14646,64,1634,288
1,6.93,750,11929,10092,12438,6889,76,1141,1024
0,3.25,750,12131,17173,9674,14883,48,721,589
0,0.78,745,11937,7402,11629,11249,88,2245,277
0,2.45,750,8836,17382,13526,11644,92,2281,278
1,3.79,740,2422,1712,1398,7304,72,1075,924
0,3.34,750,17289,20028,11201,9456,36,840,349
0,2.59,746,14502,12246,7686,12489,48,962,343
1,7.37,743,2202,3676,2607,11014,68,1031,1025
0,0.83,749,5452,15534,12391,12225,60,1474,307
1,2.65,745,9821,15107,16009,6400,100,1466,1024
0,0.84,746,9185,14772,15425,12388,44,833,386
1,5.04,747,2019,3895,3668,1354,76,1137,992
1,6.59,740,2744,2561,2318,1289,152,2330,929
1,1.1,745,13821,11527,12638,14270,88,1758,383
1,4.12,744,4428,2864,3625,6533,60,891,469
0,0.93,747,15707,18920,16812,12118,100,2640,277
0,1.58,745,12690,14400,12565,10918,100,2565,272
0,4.86,743,5070,17217,12231,19281,56,891,447
0,0.83,744,2703,20238,16327,13602,144,3620,308
1,3.72,748,10986,18499,15443,7300,60,906,762
0,3.9,749,16851,14907,12947,12905,56,846,661
1,0.65,745,19911,19179,12379,10053,48,1237,297
0,2.16,745,11892,19304,11575,13292,64,1282,394
1,6.03,746,6391,16885,12106,12542,124,1848,790
1,5.39,746,4056,15244,18880,12038,68,1022,742
1,6.07,745,1349,8602,10542,4899,76,1137,1024
1,1.88,747,11075,8105,5621,8282,284,4340,1024
0,3.52,748,8481,16640,14433,10252,56,850,579
0,3.23,745,7570,17406,16072,10442,84,1693,355
0,4.72,751,15316,14868,14421,18393,68,1007,686
1,2.76,750,3600,8008,9180,8128,36,825,325
0,0.98,744,18788,15693,8823,13872,136,3160,314
1,7.83,748,14266,16670,10633,16438,64,954,866
1,1.51,749,5939,5845,3928,7270,52,832,435
0,3.95,750,18292,18367,17072,14913,52,774,561
0,1.61,746,14779,5778,7313,9993,40,1080,278
0,1.09,747,14184,8340,5269,9586,36,837,323
0,0.39,751,6392,12207,10602,10314,64,1576,261
0,3.91,746,5375,18714,15995,14027,52,787,498
1,2.23,747,3886,6294,6641,11294,72,1072,926
0,0.81,747,19481,19009,10856,13309,72,1899,280
1,6.67,743,4656,3228,4052,18731,68,1002,884
1,9.27,739,2906,2228,1762,8267,76,1145,1024
0,2.05,750,16611,18149,12679,8437,60,1540,273
0,2.55,742,7118,12165,7766,14600,60,1182,369
0,1.46,743,6163,7868,6143,8777,48,1136,282
1,1.66,746,14977,19887,12980,7400,36,802,364
1,4.37,744,1084,1619,1334,598,76,1126,928
0,5.52,743,4599,9290,6383,6204,64,955,553
0,2.7,748,9548,11478,10359,15500,56,838,464
0,2.27,746,13051,15704,12669,12906,96,2138,300
1,2.09,735,1985,2543,1420,857,68,1010,864
1,4.58,740,3820,3481,2693,7226,76,1130,1024
1,6.21,747,2841,5709,4120,2309,80,1184,1024
1,0.91,750,19667,18665,12218,10258,72,1919,287
0,0.68,748,16688,16321,13401,10896,92,2249,264
0,0.7,750,14797,11982,17317,10967,80,2097,266
0,4.19,747,7693,11114,10592,13947,72,1072,616
0,2.24,751,7923,17255,12559,11029,68,1552,298
1,6.73,746,6885,9900,8777,2711,68,1026,1024
0,0.75,751,18621,18697,16710,10720,100,2625,272
0,3.37,748,12354,16681,12875,17613,56,835,586
0,1.77,748,16585,18543,17667,17566,68,1010,548
0,0.74,747,10178,18246,15553,11900,72,1914,263
0,5.36,748,5806,13178,17173,10347,52,774,534
0,3.37,750,4353,18805,15160,10116,48,905,392
1,4.88,747,17889,15923,14151,15656,64,970,945
0,1.29,745,13736,19764,13797,15924,120,2711,343
1,9.44,724,5268,3336,1960,3645,80,1194,1024
0,5.16,747,11492,14440,9876,21439,92,1399,505
1,2.77,739,1230,1414,1429,8136,68,1036,1024
1,4.5,740,3569,6628,4095,5276,80,1191,1024
1,7.45,742,2777,8208,5706,10979,68,1024,1024
1,9.05,749,1205,6421,5237,15872,80,1196,1025
0,2.43,750,19320,20164,14922,17565,100,1891,432
0,0.25,747,1763,17962,17190,10123,56,1446,274
0,1.24,748,18121,17235,11557,11133,48,1142,301
0,3.52,744,11447,17569,10090,11136,52,772,478
0,1.46,750,9661,16679,9824,14007,116,2409,310
0,4.83,748,7206,7396,8313,7969,52,829,444
0,5.96,740,2285,2148,2456,5937,72,1079,1024
0,3.06,746,5319,19083,14581,8017,44,874,389
1,3.4,743,6624,4881,3135,5748,68,1029,1024
1,2.78,743,6103,2226,2058,7300,64,974,1024
0,3.13,744,7477,18213,11781,13070,44,843,384
1,6.1,746,5371,5380,4209,1418,276,4270,1024
1,1.28,749,2175,16811,16845,10982,92,2282,267
1,5.75,744,13680,13580,9546,21353,48,732,635
1,6.19,733,3780,3278,2040,1321,100,1505,1025
0,1.11,744,16655,16736,13714,8877,44,1091,266
0,3.18,746,10557,17510,11070,10486,120,2830,293
1,0.94,747,10015,17448,14801,5618,36,891,275
0,1.36,747,6126,17243,14838,11770,64,1326,319
0,1.43,748,2591,14947,9379,15465,112,1990,385
0,2.93,750,18309,15979,14360,18301,60,955,466
1,5.69,745,5640,2483,2160,23251,72,1132,491
0,1.42,746,19422,19750,12587,10969,60,1548,294
0,3.37,744,15613,15049,10050,12391,44,878,364
0,1.55,745,14752,15734,9357,12818,44,1056,289
1,1.3,744,16590,17563,16156,8474,64,1726,259
1,4.71,748,9685,17214,12043,5708,72,1456,346
0,3.0,749,4305,6318,3642,13383,64,946,744
0,1.29,748,3353,15536,17733,14968,56,1273,326
1,6.06,743,6255,7986,9114,4365,76,1134,1024
1,5.85,746,5623,4037,2305,1336,72,1087,1024
0,0.74,745,9213,2337,3499,11918,40,836,342
0,0.35,745,5450,16973,11438,10419,76,1994,261
1,3.55,747,88,17091,12744,8546,40,721,382
0,2.62,744,8502,17550,16194,12267,68,1747,286
0,4.02,748,6402,10838,7107,10404,80,1826,298
0,2.62,747,2555,10717,10229,14552,56,997,423
1,7.29,742,2711,2351,2292,9255,44,930,349
1,7.46,745,140,15428,10481,6522,76,1130,1024
1,7.53,749,17718,19302,18806,18833,84,1589,406
1,4.87,749,8919,8271,4952,4755,84,1252,1024
1,3.19,740,2541,3898,2439,3720,88,1303,1024
0,1.05,748,17014,12368,10937,11007,52,1343,278
0,0.79,745,17782,17850,11848,12849,128,3372,264
0,2.0,751,12196,17683,15695,11412,44,1163,294
0,4.09,745,65,17157,15041,7832,36,653,384
0,2.75,747,9849,17950,16527,7321,48,1050,326
0,1.82,744,17376,16192,9939,9401,52,1353,260
1,6.81,746,8459,2941,2062,19572,44,686,497
0,1.45,750,5553,16410,18221,18330,124,2454,368
0,0.39,749,16559,1117,6061,10627,44,1131,271
1,3.82,750,1864,5951,8402,2406,76,1139,1024
0,2.35,745,8335,13806,10543,17198,92,2048,369
1,3.66,742,9246,10171,6144,8674,76,1149,1024
0,1.37,749,16567,18295,13621,14064,48,1106,323
0,3.85,744,5709,7747,5008,13842,96,1639,406
0,5.07,747,13699,15173,11550,11212,52,890,496
0,6.3,745,9331,17283,12004,7153,80,1202,1024
0,3.88,751,11855,17627,15782,9096,76,1371,387
1,5.6,733,2937,3815,3788,2224,76,1144,1024
1,1.23,744,6183,19897,13921,15545,148,2363,504
0,6.63,747,9048,11870,14300,9943,56,842,672
1,6.99,745,431,5188,3648,13652,88,1309,793
0,0.91,748,8090,9395,8313,13041,132,3127,314
1,10.24,743,2076,1873,1168,1071,60,911,800
1,8.92,732,2779,2215,1515,3502,72,1081,1025
0,1.1,749,18171,19763,15712,12292,68,1772,297
1,1.63,750,3755,13123,11167,12513,56,839,474
1,7.44,733,827,1349,1551,6828,84,1239,1024
0,4.91,751,13879,16972,14136,7183,56,835,647
0,1.34,748,11530,5383,9176,9563,40,804,365
0,2.6,746,17561,9856,16100,11503,40,838,370
0,3.99,747,4404,10013,11083,11469,84,1427,419
1,8.86,749,5736,7790,5364,1239,84,1259,1025
1,9.15,731,1939,1813,1592,3274,84,1247,1025
0,0.86,749,14069,17591,18710,12432,80,2147,270
0,2.59,750,16626,18365,15089,11259,48,1218,285
1,4.97,741,1987,4517,4618,17746,68,1009,852
1,3.7,739,1778,2560,1499,12368,84,1246,1024
